2205_CJL3044_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_CJL3564_MC_VC,1,1/1/2020,1/1/2020,0,7/29/2020,7/30/2020
2205_CLP1006_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_CLP2140_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_CNT4702_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_COP1332_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_COP1334_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_COP2333_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_COP2335_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_COP2800_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_COP2805C_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_COP2822_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_CTS1131_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_CTS1134_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_CTS2463_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_DEP2000_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_DSC1006_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_DSC2242_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_DSC2590_MC_VC,1,6/22/2020,6/23/2020,1,7/29/2020,7/30/2020
2205_EAP1600_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_EAP1600L_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_EAP1620_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_EAP1640_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_EAP1640L_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_EAP1660_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_ECO2013_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_ECO2023_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_ECO2301_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_EDF1005_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_EDF2085_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_EEC2520_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_EME2040_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_ENC0015_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_ENC0025_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_ENC1101_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_ENC1102_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_ENC2300_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_ENT2502_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_ESC1000_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_FIN2000_MC_VC,1,6/24/2020,6/25/2020,1,7/27/2020,7/28/2020
2205_FIN2010_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_FIN2100_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_FIN3400_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_FIN3403_MC_VC,1,6/24/2020,6/25/2020,1,7/27/2020,7/28/2020
2205_FOT2826_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_EVR1001_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_GEB1011_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_GEB2112_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_GEB2350_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_GEB3358_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_GEB4363_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_HFT1000_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_HFT1210_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_HFT2500_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_HFT2800_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM0434_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM0450_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM1000_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM1300_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_HIM2214C_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM2433_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HIM2472_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_HLP1081_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_HSC0003_MC_VC,1,6/22/2020,6/23/2020,1,7/29/2020,7/30/2020
2205_HSC2400_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_HUM1020_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_HUN1201_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_IND1100_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_INR2002_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_ISM4011_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_ISS1120_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_ISS1161_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_LIS2004_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_LIT2120_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_LIT2480_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAC1105_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAC1114_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAC1140_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAC1147_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAC2233_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAN2021_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAN2604_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAN3025_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAN3065_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAN3240_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAN3301_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAN3504_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_MAN3506_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
