2187_HFT1210_MC_VC,1,10/17/2018,10/19/2018,1,12/12/2018,12/14/2018
2187_HFT2500_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_HFT2800_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_HIM0434_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_HIM0450_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_HIM1000_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_HIM1300_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_HIM2214C_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_HIM2433_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_HIM2472_MC_VC,1,10/17/2018,10/19/2018,1,12/10/2018,12/12/2018
2187_HLP1081_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_HSC0003_MC_VC,1,10/17/2018,10/19/2018,1,12/14/2018,12/18/2018
2187_HSC2400_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_HUM1020_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_HUN1201_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_IND1100_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_INR2002_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_ISM4011_MC_VC,1,11/26/2018,11/28/2018,0,1/1/2000,1/1/2000
2187_ISS1120_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_ISS1161_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_LIS2004_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_LIT2120_MC_VC,1,10/24/2018,10/26/2018,0,1/1/2000,1/1/2000
2187_LIT2480_MC_VC,1,10/24/2018,10/26/2018,0,1/1/2000,1/1/2000
2187_MAC1105_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MAC1114_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MAC1140_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MAC1147_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MAC2233_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MAN2021_MC_VC,1,10/15/2018,10/17/2018,0,1/1/2000,1/1/2000
2187_MAN2604_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_MAN3025_MC_VC,1,9/24/2018,9/26/2018,1,10/16/2018,10/18/2018
2187_MAN3065_MC_VC,1,9/24/2018,9/26/2018,1,10/16/2018,10/18/2018
2187_MAN3240_MC_VC,1,11/26/2018,11/28/2018,0,1/1/2000,1/1/2000
2187_MAN3301_MC_VC,1,9/24/2018,9/26/2018,0,1/1/2000,1/1/2000
2187_MAN3504_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_MAN3506_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_MAN3554_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_MAN3786_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_MAN4120_MC_VC,1,11/26/2018,11/28/2018,0,1/1/2000,1/1/2000
2187_MAN4162_MC_VC,1,9/24/2018,9/26/2018,0,1/1/2000,1/1/2000
2187_MAN4520_MC_VC,1,9/24/2018,9/26/2018,1,10/16/2018,10/18/2018
2187_MAN4597_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_MAN4720_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_MAN4894_MC_VC,1,11/26/2018,11/28/2018,0,1/1/2000,1/1/2000
2187_MAN4900_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_MAN4940_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_MAN4941_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_MAR1011_MC_VC,1,10/24/2018,10/26/2018,0,1/1/2000,1/1/2000
2187_MAR2150_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_MAT0028_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_MAT1033_MC_VC,1,10/22/2018,10/24/2018,1,12/18/2018,12/20/2018
2187_MCB2010_MC_VC,1,10/22/2018,10/24/2018,1,12/18/2018,12/20/2018
2187_MGF1106_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MGF1107_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MKA1021_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_MKA1041_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_MKA1161_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_MNA1345_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
