2193_ACG2001_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_ACG2001L_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2193_ACG2011_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_ACG2011L_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2193_ACG2021_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_ACG2021L_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2193_ACG2031_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2193_ACG2071_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_ACG2071L_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2193_ACG2450_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_AMH2010_MC_VC,1,3/6/2019,3/8/2019,1,4/30/2019,5/2/2019
2193_AMH2020_MC_VC,1,3/6/2019,3/8/2019,1,4/30/2019,5/2/2019
2193_ARC2701_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_ARH1000_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_AVM2515_MC_VC,1,2/27/2019,3/1/2019,0,1/1/2000,1/1/2000
2193_BSC1005_MC_VC,1,2/25/2019,2/27/2019,1,4/26/2019,4/30/2019
2193_BSC1050_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_BSC2010_MC_VC,1,2/25/2019,2/27/2019,1,4/26/2019,4/30/2019
2193_BSC2085_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_BSC2085L_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_BSC2086_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_BSC2086L_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_BUL2241_MC_VC,1,3/6/2019,3/8/2019,0,1/1/2000,1/1/2000
2193_BUL4461_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CCJ1010_MC_VC,1,2/25/2019,2/27/2019,1,4/30/2019,5/2/2019
2193_CCJ1020_MC_VC,1,2/25/2019,2/27/2019,1,4/30/2019,5/2/2019
2193_CCJ1191_MC_VC,1,2/25/2019,2/27/2019,1,4/30/2019,5/2/2019
2193_CCJ2650_MC_VC,1,2/25/2019,2/27/2019,0,1/1/2000,1/1/2000
2193_CCJ3032_MC_VC,0,1/1/2000,1/1/2000,1,2/26/2019,2/28/2019
2193_CCJ3663_MC_VC,1,2/4/2019,2/6/2019,0,1/1/2000,1/1/2000
2193_CCJ3666_MC_VC,1,4/8/2019,4/10/2019,0,1/1/2000,1/1/2000
2193_CCJ3700_MC_VC,1,2/4/2019,2/6/2019,0,1/1/2000,1/1/2000
2193_CCJ4054_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CCJ4450_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CCJ4651_MC_VC,1,2/4/2019,2/6/2019,0,1/1/2000,1/1/2000
2193_CCJ4660_MC_VC,1,2/4/2019,2/6/2019,0,1/1/2000,1/1/2000
2193_CGS1060C_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CGS1540C_MC_VC,1,2/27/2019,3/1/2019,0,1/1/2000,1/1/2000
2193_CGS1560_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CGS2091_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CGS2108_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CGS3763_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_CIS1321_MC_VC,1,2/4/2019,2/6/2019,1,2/26/2019,2/28/2019
2193_CIS2322_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_CIS2331_MC_VC,1,3/6/2019,3/8/2019,1,4/26/2019,4/30/2019
2193_CIS3360_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_CIS3510_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_CIS4617_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_CJC1000_MC_VC,1,2/25/2019,2/27/2019,0,1/1/2000,1/1/2000
2193_CJC1162_MC_VC,1,2/25/2019,2/27/2019,0,1/1/2000,1/1/2000
2193_CJC4311_MC_VC,0,1/1/2000,1/1/2000,1,2/26/2019,2/28/2019
2193_CJE1640_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_CJE2600_MC_VC,1,2/25/2019,2/27/2019,1,4/30/2019,5/2/2019
2193_CJE3115_MC_VC,1,2/4/2019,2/6/2019,1,2/26/2019,2/28/2019
2193_CJE3574_MC_VC,1,2/4/2019,2/6/2019,0,1/1/2000,1/1/2000
2193_CJE4615_MC_VC,1,4/8/2019,4/10/2019,0,1/1/2000,1/1/2000
2193_CJJ2002_MC_VC,0,1/1/2000,1/1/2000,1,4/24/2019,4/26/2019
2193_CJL1100_MC_VC,1,2/25/2019,2/27/2019,1,4/30/2019,5/2/2019
2193_CJL2062_MC_VC,1,2/25/2019,2/27/2019,0,1/1/2000,1/1/2000
2193_CJL3044_MC_VC,1,2/4/2019,2/6/2019,1,2/26/2019,2/28/2019
2193_CJL3564_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CLP1006_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_CLP2140_MC_VC,0,1/1/2000,1/1/2000,1,4/22/2019,4/24/2019
2193_CNT4702_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_COP1332_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_COP1334_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_COP2333_MC_VC,1,3/4/2019,3/6/2019,1,4/30/2019,5/2/2019
2193_COP2800_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_COP2805C_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_COP2822_MC_VC,0,1/1/2000,1/1/2000,1,4/30/2019,5/2/2019
2193_CTS1131_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_CTS1134_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_CTS2463_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_DEP2000_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_DSC1006_MC_VC,1,2/25/2019,2/27/2019,0,1/1/2000,1/1/2000
2193_DSC2242_MC_VC,0,1/1/2000,1/1/2000,1,4/26/2019,4/30/2019
2193_DSC2590_MC_VC,1,2/25/2019,2/27/2019,1,4/26/2019,4/30/2019
2193_EAP1600_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_EAP1600L_MC_VC,1,3/4/2019,3/6/2019,0,1/1/2000,1/1/2000
2193_EAP1620_MC_VC,0,1/1/2000,1/1/2000,1,4/24/2019,4/26/2019
